"","week","weekly_rank","show_title","season_title","weekly_hours_viewed","runtime","weekly_views","cumulative_weeks_in_top_10","is_staggered_launch","awards","genre_Dramas","genre_Comedies","genre_International","english","season","is_limited_series"
"759","2022-01-23",9,"Cheer","Cheer: Season 2",20700000,15.5833,1328345.08736917,2,"false",FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE
"760","2022-01-23",10,"Emily in Paris","Emily in Paris: Season 2",18240000,14.3167,1274036.61458297,5,"false",FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE
"761","2022-01-23",3,"The Queen of Flow","The Queen of Flow: Season 2",21200000,8.9833,2359934.54521167,10,"false",FALSE,FALSE,FALSE,TRUE,FALSE,2,FALSE
"762","2022-01-23",8,"Squid Game","Squid Game: Season 1",10200000,15.5833,654546.854645678,19,"false",TRUE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"763","2022-01-23",10,"The Queen of Flow","The Queen of Flow: Season 1",9950000,12.7,783464.566929134,8,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"764","2022-01-16",2,"Cobra Kai","Cobra Kai: Season 4",41240000,15.5833,2646422.77309684,3,"false",FALSE,FALSE,FALSE,FALSE,TRUE,4,FALSE
"765","2022-01-16",3,"The Witcher","The Witcher: Season 2",34350000,14.3167,2399295.92713405,5,"false",TRUE,FALSE,FALSE,TRUE,TRUE,2,FALSE
"766","2022-01-16",4,"Emily in Paris","Emily in Paris: Season 2",30020000,11.1667,2688350.1840293,4,"false",FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE
"767","2022-01-16",5,"Cheer","Cheer: Season 2",29080000,8.9833,3237117.76296016,1,"false",FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE
"768","2022-01-16",6,"Manifest","Manifest: Season 1",28120000,15.5833,1804495.83849377,8,"false",FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
"769","2022-01-16",8,"The Witcher","The Witcher: Season 1",18580000,15.5833,1192302.01561928,6,"false",TRUE,FALSE,FALSE,TRUE,TRUE,1,FALSE
"770","2022-01-16",9,"Manifest","Manifest: Season 2",14810000,12.7,1166141.73228346,3,"false",FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE
"771","2022-01-16",10,"Cobra Kai","Cobra Kai: Season 3",13950000,15.5833,895189.080618354,2,"false",FALSE,FALSE,FALSE,FALSE,TRUE,3,FALSE
"772","2022-01-16",2,"The Queen of Flow","The Queen of Flow: Season 2",24210000,15.5833,1553586.2108796,9,"false",FALSE,FALSE,FALSE,TRUE,FALSE,2,FALSE
"773","2022-01-16",3,"Rebelde","Rebelde: Season 1",23880000,15.5833,1532409.694994,2,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"774","2022-01-16",6,"Undercover","Undercover: Season 3",16830000,11.1667,1507159.68012036,1,"false",FALSE,FALSE,FALSE,TRUE,FALSE,3,FALSE
"775","2022-01-16",8,"Undercover","Undercover: Season 1",12070000,14.3167,843071.378180726,1,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"776","2022-01-16",10,"Squid Game","Squid Game: Season 1",11780000,12.7,927559.05511811,18,"false",TRUE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"777","2022-01-09",1,"Cobra Kai","Cobra Kai: Season 4",107810000,15.5833,6918303.56856378,2,"false",FALSE,FALSE,FALSE,FALSE,TRUE,4,FALSE
"778","2022-01-09",3,"The Witcher","The Witcher: Season 2",57340000,12.7,4514960.62992126,4,"false",TRUE,FALSE,FALSE,TRUE,TRUE,2,FALSE
"779","2022-01-09",4,"Emily in Paris","Emily in Paris: Season 2",50540000,8.9833,5625994.90165084,3,"false",FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE
"780","2022-01-09",5,"Manifest","Manifest: Season 1",30160000,15.5833,1935405.20942291,7,"false",FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
"781","2022-01-09",6,"The Witcher","The Witcher: Season 1",28510000,11.1667,2553126.70708446,5,"false",TRUE,FALSE,FALSE,TRUE,TRUE,1,FALSE
"782","2022-01-09",7,"Cobra Kai","Cobra Kai: Season 1",23850000,11.1667,2135814.51995666,2,"false",FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
"783","2022-01-09",8,"Queer Eye","Queer Eye: Season 6",23060000,11.1667,2065068.4624822,2,"false",TRUE,FALSE,FALSE,FALSE,TRUE,6,FALSE
"784","2022-01-09",9,"Cobra Kai","Cobra Kai: Season 3",20100000,8.9833,2237485.11126201,1,"false",FALSE,FALSE,FALSE,FALSE,TRUE,3,FALSE
"785","2022-01-09",10,"Cobra Kai","Cobra Kai: Season 2",19340000,11.1667,1731935.12855185,1,"false",FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE
"786","2022-01-09",2,"Rebelde","Rebelde: Season 1",33180000,11.1667,2971334.41392712,1,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"787","2022-01-09",3,"The Queen of Flow","The Queen of Flow: Season 2",28480000,11.1667,2550440.14793986,8,"false",FALSE,FALSE,FALSE,TRUE,FALSE,2,FALSE
"788","2022-01-09",8,"Squid Game","Squid Game: Season 1",14980000,14.3167,1046330.50912571,17,"false",TRUE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"789","2022-01-09",10,"Daughter From Another Mother","Daughter From Another Mother: Season 2",13340000,12.7,1050393.7007874,3,"false",FALSE,FALSE,FALSE,TRUE,FALSE,2,FALSE
"790","2022-01-02",1,"Cobra Kai","Cobra Kai: Season 4",120060000,11.1667,10751609.6966875,1,"false",FALSE,FALSE,FALSE,FALSE,TRUE,4,FALSE
"791","2022-01-02",2,"The Witcher","The Witcher: Season 2",94270000,15.5833,6049424.70465177,3,"false",TRUE,FALSE,FALSE,TRUE,TRUE,2,FALSE
"792","2022-01-02",3,"Emily in Paris","Emily in Paris: Season 2",91980000,15.5833,5902472.51865779,2,"false",FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE
"793","2022-01-02",4,"The Witcher","The Witcher: Season 1",42890000,8.9833,4774414.74736455,4,"false",TRUE,FALSE,FALSE,TRUE,TRUE,1,FALSE
"794","2022-01-02",6,"Emily in Paris","Emily in Paris: Season 1",25170000,8.9833,2801865.68410272,2,"false",FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
"795","2022-01-02",7,"Queer Eye","Queer Eye: Season 6",14420000,15.5833,925349.572940263,1,"false",TRUE,FALSE,FALSE,FALSE,TRUE,6,FALSE
"796","2022-01-02",8,"Cobra Kai","Cobra Kai: Season 1",13450000,12.7,1059055.11811024,1,"false",FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
"797","2022-01-02",2,"The Queen of Flow","The Queen of Flow: Season 2",29530000,15.5833,1894977.3154595,7,"false",FALSE,FALSE,FALSE,TRUE,FALSE,2,FALSE
"798","2022-01-02",4,"Daughter From Another Mother","Daughter From Another Mother: Season 2",2.4e+07,15.5833,1540110.24622513,2,"false",FALSE,FALSE,FALSE,TRUE,FALSE,2,FALSE
"799","2022-01-02",6,"Squid Game","Squid Game: Season 1",18110000,12.7,1425984.2519685,16,"false",TRUE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"800","2022-01-02",10,"The Queen of Flow","The Queen of Flow: Season 1",11280000,14.3167,787891.064281573,7,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"801","2021-12-26",1,"The Witcher","The Witcher: Season 2",168460000,11.1667,15085925.1166414,2,"false",TRUE,FALSE,FALSE,TRUE,TRUE,2,FALSE
"802","2021-12-26",2,"Emily in Paris","Emily in Paris: Season 2",107640000,15.5833,6907394.45431969,1,"false",FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE
"803","2021-12-26",3,"The Witcher","The Witcher: Season 1",60670000,12.7,4777165.35433071,3,"false",TRUE,FALSE,FALSE,TRUE,TRUE,1,FALSE
"804","2021-12-26",4,"Emily in Paris","Emily in Paris: Season 1",18040000,15.5833,1157649.53507922,1,"false",FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
"805","2021-12-26",6,"Lost in Space","Lost in Space: Season 3",11650000,8.9833,1296850.82319415,4,"false",FALSE,FALSE,FALSE,FALSE,TRUE,3,FALSE
"806","2021-12-26",2,"The Queen of Flow","The Queen of Flow: Season 2",30560000,12.7,2406299.21259843,6,"false",FALSE,FALSE,FALSE,TRUE,FALSE,2,FALSE
"807","2021-12-26",5,"Squid Game","Squid Game: Season 1",15100000,12.7,1188976.37795276,15,"false",TRUE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"808","2021-12-26",7,"Daughter From Another Mother","Daughter From Another Mother: Season 2",13040000,8.9833,1451582.38063963,1,"false",FALSE,FALSE,FALSE,TRUE,FALSE,2,FALSE
"809","2021-12-26",8,"The Queen of Flow","The Queen of Flow: Season 1",10810000,12.7,851181.102362205,6,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"810","2021-12-19",1,"The Witcher","The Witcher: Season 2",142430000,14.3167,9948521.65652699,1,"false",TRUE,FALSE,FALSE,TRUE,TRUE,2,FALSE
"811","2021-12-19",2,"The Witcher","The Witcher: Season 1",49180000,11.1667,4404165.95771356,2,"false",TRUE,FALSE,FALSE,TRUE,TRUE,1,FALSE
"812","2021-12-19",4,"Lost in Space","Lost in Space: Season 3",19010000,12.7,1496850.39370079,3,"false",FALSE,FALSE,FALSE,FALSE,TRUE,3,FALSE
"813","2021-12-19",6,"Lost in Space","Lost in Space: Season 1",11960000,15.5833,767488.272702188,3,"false",FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
"814","2021-12-19",2,"The Queen of Flow","The Queen of Flow: Season 2",39980000,15.5833,2565566.98517002,5,"false",FALSE,FALSE,FALSE,TRUE,FALSE,2,FALSE
"815","2021-12-19",4,"Squid Game","Squid Game: Season 1",15430000,11.1667,1381786.92003904,14,"false",TRUE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"816","2021-12-19",5,"The Queen of Flow","The Queen of Flow: Season 1",12970000,14.3167,905935.026926596,5,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"817","2021-12-19",10,"Hometown Cha-Cha-Cha","Hometown Cha-Cha-Cha: Limited Series",7520000,14.3167,525260.709521049,16,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE
"818","2021-12-12",1,"Lost in Space","Lost in Space: Season 3",35820000,8.9833,3987398.84006991,2,"false",FALSE,FALSE,FALSE,FALSE,TRUE,3,FALSE
"819","2021-12-12",3,"Lost in Space","Lost in Space: Season 1",23200000,12.7,1826771.65354331,2,"false",FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
"820","2021-12-12",4,"Jurassic World Camp Cretaceous","Jurassic World Camp Cretaceous: Season 4",17420000,11.1667,1559995.34329748,2,"false",FALSE,FALSE,FALSE,FALSE,TRUE,4,FALSE
"821","2021-12-12",5,"Lost in Space","Lost in Space: Season 2",15240000,12.7,1200000,1,"false",FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE
"822","2021-12-12",6,"The Witcher","The Witcher: Season 1",14180000,15.5833,909948.470478012,1,"false",TRUE,FALSE,FALSE,TRUE,TRUE,1,FALSE
"823","2021-12-12",10,"Selling Sunset","Selling Sunset: Season 4",11100000,11.1667,994026.88350184,3,"false",FALSE,FALSE,FALSE,FALSE,TRUE,4,FALSE
"824","2021-12-12",2,"The Queen of Flow","The Queen of Flow: Season 2",49990000,8.9833,5564770.18467601,4,"false",FALSE,FALSE,FALSE,TRUE,FALSE,2,FALSE
"825","2021-12-12",4,"Squid Game","Squid Game: Season 1",18170000,8.9833,2022642.01351396,13,"false",TRUE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"826","2021-12-12",6,"The Queen of Flow","The Queen of Flow: Season 1",14520000,14.3167,1014200.19976671,4,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"827","2021-12-12",8,"Hometown Cha-Cha-Cha","Hometown Cha-Cha-Cha: Limited Series",9680000,8.9833,1077555.01875703,15,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE
"828","2021-12-05",1,"Lost in Space","Lost in Space: Season 3",47380000,14.3167,3309421.86397703,1,"false",FALSE,FALSE,FALSE,FALSE,TRUE,3,FALSE
"829","2021-12-05",3,"Selling Sunset","Selling Sunset: Season 4",23660000,12.7,1862992.12598425,2,"false",FALSE,FALSE,FALSE,FALSE,TRUE,4,FALSE
"830","2021-12-05",4,"Lost in Space","Lost in Space: Season 1",20920000,15.5833,1342462.76462623,1,"false",FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
"831","2021-12-05",7,"Jurassic World Camp Cretaceous","Jurassic World Camp Cretaceous: Season 4",16900000,8.9833,1881268.57613572,1,"false",FALSE,FALSE,FALSE,FALSE,TRUE,4,FALSE
"832","2021-12-05",10,"You","You: Season 3",12490000,12.7,983464.566929134,8,"false",FALSE,FALSE,FALSE,FALSE,TRUE,3,FALSE
"833","2021-12-05",2,"The Queen of Flow","The Queen of Flow: Season 2",59460000,12.7,4681889.76377953,3,"false",FALSE,FALSE,FALSE,TRUE,FALSE,2,FALSE
"834","2021-12-05",4,"Squid Game","Squid Game: Season 1",21200000,11.1667,1898501.79551703,12,"false",TRUE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"835","2021-12-05",7,"The Queen of Flow","The Queen of Flow: Season 1",14960000,8.9833,1665312.30171541,3,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"836","2021-12-05",8,"JoJo's Bizarre Adventure","JoJo's Bizarre Adventure: STONE OCEAN",13980000,12.7,1100787.4015748,1,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"837","2021-12-05",10,"Hometown Cha-Cha-Cha","Hometown Cha-Cha-Cha: Limited Series",11560000,11.1667,1035220.7903857,14,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE
"838","2021-11-28",3,"Selling Sunset","Selling Sunset: Season 4",33080000,11.1667,2962379.21677846,1,"false",FALSE,FALSE,FALSE,FALSE,TRUE,4,FALSE
"839","2021-11-28",6,"Narcos: Mexico","Narcos: Mexico: Season 3",17430000,15.5833,1118505.066321,4,"false",FALSE,FALSE,FALSE,FALSE,TRUE,3,FALSE
"840","2021-11-28",7,"You","You: Season 3",17070000,11.1667,1528652.15327715,7,"false",FALSE,FALSE,FALSE,FALSE,TRUE,3,FALSE
"841","2021-11-28",10,"Dynasty","Dynasty: Season 4",10560000,14.3167,737600.145284877,6,"false",FALSE,FALSE,FALSE,FALSE,TRUE,4,FALSE
"842","2021-11-28",1,"The Queen of Flow","The Queen of Flow: Season 2",69030000,14.3167,4821641.85880824,2,"false",FALSE,FALSE,FALSE,TRUE,FALSE,2,FALSE
"843","2021-11-28",3,"Squid Game","Squid Game: Season 1",25730000,8.9833,2864203.57774982,11,"false",TRUE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"844","2021-11-28",5,"The Queen of Flow","The Queen of Flow: Season 1",14460000,14.3167,1010009.28985031,2,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"845","2021-11-28",6,"Hometown Cha-Cha-Cha","Hometown Cha-Cha-Cha: Limited Series",13310000,14.3167,929683.516452814,13,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE
"846","2021-11-28",9,"EDENS ZERO","EDENS ZERO: Season 1",7470000,15.5833,479359.31413757,1,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"847","2021-11-21",3,"Narcos: Mexico","Narcos: Mexico: Season 3",27540000,8.9833,3065688.55543063,3,"false",FALSE,FALSE,FALSE,FALSE,TRUE,3,FALSE
"848","2021-11-21",5,"You","You: Season 3",23460000,8.9833,2611512.47314461,6,"false",FALSE,FALSE,FALSE,FALSE,TRUE,3,FALSE
"849","2021-11-21",7,"Dynasty","Dynasty: Season 4",15060000,8.9833,1676444.0684381,5,"false",FALSE,FALSE,FALSE,FALSE,TRUE,4,FALSE
"850","2021-11-21",8,"Locke & Key","Locke & Key: Season 2",12340000,8.9833,1373660.01358076,5,"false",FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE
"851","2021-11-21",9,"You","You: Season 2",11670000,15.5833,748878.607226967,5,"false",FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE
"852","2021-11-21",10,"Big Mouth","Big Mouth: Season 5",11410000,12.7,898425.196850394,3,"false",TRUE,FALSE,FALSE,FALSE,TRUE,5,FALSE
"853","2021-11-21",2,"The Queen of Flow","The Queen of Flow: Season 2",38640000,11.1667,3460288.17824424,1,"false",FALSE,FALSE,FALSE,TRUE,FALSE,2,FALSE
"854","2021-11-21",3,"Squid Game","Squid Game: Season 1",30410000,15.5833,1951448.02448775,10,"false",TRUE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"855","2021-11-21",6,"Hometown Cha-Cha-Cha","Hometown Cha-Cha-Cha: Limited Series",13150000,14.3167,918507.75667577,12,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE
"856","2021-11-21",8,"The Queen of Flow","The Queen of Flow: Season 1",8810000,12.7,693700.787401575,1,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"857","2021-11-14",1,"Narcos: Mexico","Narcos: Mexico: Season 3",50290000,12.7,3959842.51968504,2,"false",FALSE,FALSE,FALSE,FALSE,TRUE,3,FALSE
"858","2021-11-14",3,"You","You: Season 3",33720000,11.1667,3019692.47852991,5,"false",FALSE,FALSE,FALSE,FALSE,TRUE,3,FALSE
"859","2021-11-14",5,"Big Mouth","Big Mouth: Season 5",25390000,14.3167,1773453.3796196,2,"false",TRUE,FALSE,FALSE,FALSE,TRUE,5,FALSE
"860","2021-11-14",6,"Dynasty","Dynasty: Season 4",21020000,8.9833,2339897.36511082,4,"false",FALSE,FALSE,FALSE,FALSE,TRUE,4,FALSE
"861","2021-11-14",7,"Locke & Key","Locke & Key: Season 2",18770000,14.3167,1311056.31884443,4,"false",FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE
"862","2021-11-14",8,"Narcos: Mexico","Narcos: Mexico: Season 1",15570000,8.9833,1733216.07872385,1,"false",FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
"863","2021-11-14",9,"You","You: Season 2",15520000,12.7,1222047.24409449,4,"false",FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE
"864","2021-11-14",10,"You","You: Season 1",14570000,14.3167,1017692.62469703,5,"false",FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
"865","2021-11-14",1,"Squid Game","Squid Game: Season 1",42790000,11.1667,3831928.85991385,9,"false",TRUE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"866","2021-11-14",3,"Hometown Cha-Cha-Cha","Hometown Cha-Cha-Cha: Limited Series",13820000,14.3167,965306.25074214,11,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE
"867","2021-11-14",8,"The Club","The Club: Season 1",7860000,12.7,618897.637795276,1,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"868","2021-11-14",10,"Demon Slayer: Kimetsu no Yaiba","Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Unwavering Resolve Arc",6060000,14.3167,423281.901555526,2,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"869","2021-11-07",1,"You","You: Season 3",52590000,8.9833,5854196.11946612,4,"false",FALSE,FALSE,FALSE,FALSE,TRUE,3,FALSE
"870","2021-11-07",3,"Locke & Key","Locke & Key: Season 2",32250000,15.5833,2069523.14336501,3,"false",FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE
"871","2021-11-07",4,"Dynasty","Dynasty: Season 4",32050000,8.9833,3567731.23462425,3,"false",FALSE,FALSE,FALSE,FALSE,TRUE,4,FALSE
"872","2021-11-07",5,"Narcos: Mexico","Narcos: Mexico: Season 3",28150000,14.3167,1966235.23577361,1,"false",FALSE,FALSE,FALSE,FALSE,TRUE,3,FALSE
"873","2021-11-07",6,"You","You: Season 2",21660000,11.1667,1939695.70240089,3,"false",FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE
"874","2021-11-07",8,"You","You: Season 1",20910000,11.1667,1872531.7237859,4,"false",FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
"875","2021-11-07",9,"Big Mouth","Big Mouth: Season 5",19570000,12.7,1540944.88188976,1,"false",TRUE,FALSE,FALSE,FALSE,TRUE,5,FALSE
"876","2021-11-07",10,"Locke & Key","Locke & Key: Season 1",15950000,12.7,1255905.51181102,3,"false",FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
"877","2021-11-07",1,"Squid Game","Squid Game: Season 1",6.5e+07,11.1667,5820878.1466324,8,"false",TRUE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"878","2021-11-07",3,"Hometown Cha-Cha-Cha","Hometown Cha-Cha-Cha: Limited Series",16010000,8.9833,1782195.85230372,10,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE
"879","2021-11-07",7,"Sintonia","Sintonia: Season 2",11010000,11.1667,985967.206068042,2,"false",FALSE,FALSE,FALSE,TRUE,FALSE,2,FALSE
"880","2021-11-07",8,"Luis Miguel - The Series","Luis Miguel - The Series: Season 3",9720000,12.7,765354.330708661,2,"false",FALSE,FALSE,FALSE,TRUE,FALSE,3,FALSE
"881","2021-11-07",9,"Demon Slayer: Kimetsu no Yaiba","Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Unwavering Resolve Arc",7940000,8.9833,883862.277782107,1,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"882","2021-10-31",1,"You","You: Season 3",82790000,11.1667,7414007.71937994,3,"false",FALSE,FALSE,FALSE,FALSE,TRUE,3,FALSE
"883","2021-10-31",3,"Locke & Key","Locke & Key: Season 2",56490000,12.7,4448031.49606299,2,"false",FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE
"884","2021-10-31",4,"Dynasty","Dynasty: Season 4",47820000,11.1667,4282375.27649171,2,"false",FALSE,FALSE,FALSE,FALSE,TRUE,4,FALSE
"885","2021-10-31",6,"You","You: Season 1",29880000,11.1667,2675812.90802117,3,"false",FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
"886","2021-10-31",7,"You","You: Season 2",28050000,14.3167,1959250.38591295,2,"false",FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE
"887","2021-10-31",8,"Locke & Key","Locke & Key: Season 1",24590000,11.1667,2202082.97885678,2,"false",FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
"888","2021-10-31",1,"Squid Game","Squid Game: Season 1",90100000,11.1667,8068632.63094737,7,"false",TRUE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"889","2021-10-31",3,"Sintonia","Sintonia: Season 2",25890000,11.1667,2318500.54178943,1,"false",FALSE,FALSE,FALSE,TRUE,FALSE,2,FALSE
"890","2021-10-31",5,"Hometown Cha-Cha-Cha","Hometown Cha-Cha-Cha: Limited Series",18290000,11.1667,1637905.55849087,9,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE
"891","2021-10-31",7,"Luis Miguel - The Series","Luis Miguel - The Series: Season 3",9990000,14.3167,697786.501079159,1,"false",FALSE,FALSE,FALSE,TRUE,FALSE,3,FALSE
"892","2021-10-24",1,"You","You: Season 3",1.79e+08,15.5833,11486655.5864291,2,"false",FALSE,FALSE,FALSE,FALSE,TRUE,3,FALSE
"893","2021-10-24",3,"You","You: Season 1",44810000,8.9833,4988144.66844033,2,"false",FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
"894","2021-10-24",4,"Locke & Key","Locke & Key: Season 2",35530000,15.5833,2280004.87701578,1,"false",FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE
"895","2021-10-24",5,"You","You: Season 2",33120000,14.3167,2313382.27384802,1,"false",FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE
"896","2021-10-24",6,"Dynasty","Dynasty: Season 4",19970000,15.5833,1281500.06737982,1,"false",FALSE,FALSE,FALSE,FALSE,TRUE,4,FALSE
"897","2021-10-24",7,"Sex Education","Sex Education: Season 3",18380000,11.1667,1645965.23592467,6,"false",FALSE,FALSE,FALSE,TRUE,TRUE,3,FALSE
"898","2021-10-24",9,"Another Life","Another Life: Season 2",15760000,15.5833,1011339.06168783,1,"false",FALSE,FALSE,FALSE,TRUE,TRUE,2,FALSE
"899","2021-10-24",10,"Locke & Key","Locke & Key: Season 1",15710000,12.7,1237007.87401575,1,"false",FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
"900","2021-10-24",1,"Squid Game","Squid Game: Season 1",147560000,11.1667,13214288.9125704,6,"false",TRUE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"901","2021-10-24",4,"Hometown Cha-Cha-Cha","Hometown Cha-Cha-Cha: Limited Series",31840000,14.3167,2223976.19563167,8,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE
"902","2021-10-24",8,"Alice in Borderland","Alice in Borderland: Season 1",8700000,8.9833,968463.704874601,5,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"903","2021-10-17",1,"You","You: Season 3",133120000,11.1667,11921158.4443032,1,"false",FALSE,FALSE,FALSE,FALSE,TRUE,3,FALSE
"904","2021-10-17",3,"Sex Education","Sex Education: Season 3",28190000,8.9833,3138045.03912816,5,"false",FALSE,FALSE,FALSE,TRUE,TRUE,3,FALSE
"905","2021-10-17",4,"Shameless (U.S.)","Shameless (U.S.): Season 11",23530000,12.7,1852755.90551181,1,"false",FALSE,FALSE,FALSE,FALSE,TRUE,11,FALSE
"906","2021-10-17",5,"You","You: Season 1",23050000,15.5833,1479147.54897871,1,"false",FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
"907","2021-10-17",6,"Midnight Mass","Midnight Mass: Limited Series",20940000,12.7,1648818.8976378,4,"false",FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE
"908","2021-10-17",8,"On My Block","On My Block: Season 4",17360000,15.5833,1114013.07810284,2,"false",FALSE,FALSE,FALSE,FALSE,TRUE,4,FALSE
"909","2021-10-17",9,"The Baby-Sitters Club","The Baby-Sitters Club: Season 2",17030000,11.1667,1525070.07441769,1,"false",FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE
"910","2021-10-17",10,"Grey's Anatomy","Grey's Anatomy: Season 17",15990000,11.1667,1431936.02407157,3,"false",FALSE,FALSE,FALSE,FALSE,TRUE,17,FALSE
"911","2021-10-17",1,"Squid Game","Squid Game: Season 1",258840000,11.1667,23179632.2996051,5,"false",TRUE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"912","2021-10-17",4,"Hometown Cha-Cha-Cha","Hometown Cha-Cha-Cha: Limited Series",37740000,11.1667,3379691.40390626,7,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE
"913","2021-10-17",6,"Alice in Borderland","Alice in Borderland: Season 1",16310000,14.3167,1139229.01227238,4,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE
"914","2021-10-17",9,"Nevertheless,","Nevertheless,: Limited Series",10080000,15.5833,646846.303414553,7,"false",FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE
"915","2021-10-10",2,"On My Block","On My Block: Season 4",63520000,15.5833,4076158.45167583,1,"false",FALSE,FALSE,FALSE,FALSE,TRUE,4,FALSE
"916","2021-10-10",3,"Sex Education","Sex Education: Season 3",42120000,12.7,3316535.43307087,4,"false",FALSE,FALSE,FALSE,TRUE,TRUE,3,FALSE
"917","2021-10-10",4,"Grey's Anatomy","Grey's Anatomy: Season 17",29650000,8.9833,3300568.83327953,2,"false",FALSE,FALSE,FALSE,FALSE,TRUE,17,FALSE
